Allele_count Bstat Neanderthal non-Neanderthal
21 550 18 1594
21 600 6 2070
21 650 26 2277
21 700 5 3022
21 750 10 4336
21 800 40 6078
21 850 77 9292
21 900 83 14233
21 950 81 14249
22 350 7 659
22 400 17 946
22 450 2 949
22 500 16 1307
22 550 25 1749
22 600 3 1803
22 650 17 2374
22 700 18 2922
22 750 72 4225
22 800 32 5795
22 850 50 8462
22 900 60 13072
22 950 70 13727
23 150 8 233
23 200 7 125
23 250 11 232
23 300 5 339
23 350 6 514
23 400 1 653
23 500 14 1142
23 550 21 1459
23 600 28 1810
23 650 8 2370
23 700 39 2760
23 750 39 4074
23 800 22 5683
23 850 31 8335
23 900 128 13487
23 950 110 13220
24 100 6 146
24 150 43 192
24 350 7 528
24 400 9 728
24 450 24 773
24 500 14 1040
24 550 3 1495
24 600 20 1718
24 650 36 2099
24 700 70 2505
24 750 18 3899
24 850 59 8386
24 900 69 13194
24 950 113 12897
25 100 23 189
25 150 75 153
25 350 5 581
25 400 6 716
25 450 6 664
25 500 4 1061
25 550 18 1406
25 600 23 1709
25 650 21 2164
25 700 17 2741
25 750 8 4087
25 800 19 5499
25 850 64 8101
25 900 38 13160
25 950 74 13031
26 300 10 426
26 350 9 517
26 400 28 784
26 450 16 792
26 500 9 1178
26 550 4 1386
26 600 2 1519
26 650 11 2139
26 700 46 2948
26 750 5 3809
26 800 56 5116
26 850 76 7908
26 900 39 12346
26 950 37 12486
27 400 13 576
27 450 10 866
27 500 21 914
27 550 12 1422
27 600 5 1673
27 650 6 2037
27 700 5 2592
27 750 20 3766
27 800 47 4932
27 850 25 7568
27 900 71 11928
27 950 75 12181
28 400 39 714
28 450 5 842
28 500 14 1127
28 550 24 1320
28 600 19 1389
28 650 27 1824
28 700 15 2557
28 750 15 3458
28 850 86 7348
28 900 4 11965
28 950 26 12195
29 450 5 777
29 500 7 977
29 550 13 1319
29 600 18 1475
29 650 11 1746
29 700 23 2428
29 750 38 3607
29 800 28 4462
29 850 81 7162
29 900 141 11653
29 950 74 11563
30 450 5 834
30 500 16 822
30 550 21 1345
30 600 6 1705
30 650 24 1797
30 700 23 2536
30 750 2 3332
30 800 21 4471
30 850 18 6981
30 900 49 11156
30 950 42 11672
31 400 2 748
31 550 1 1180
31 600 8 1474
31 650 48 1776
31 700 30 2416
31 750 3 3083
31 800 7 4467
31 850 26 6764
31 900 15 10773
31 950 25 10975
32 550 10 1128
32 600 2 1330
32 650 9 1699
32 700 10 2315
32 750 1 3137
32 800 21 4349
32 850 36 7013
32 900 77 10616
32 950 31 10690
33 500 7 975
33 550 10 1050
33 600 5 1345
33 650 21 1701
33 700 1 2021
33 800 5 4432
33 850 42 6352
33 900 44 10034
33 950 33 10286
34 350 3 463
34 450 10 625
34 500 5 897
34 600 3 1239
34 650 1 1652
34 700 4 2154
34 750 2 2939
34 800 2 4385
34 850 20 6522
34 900 8 10140
34 950 15 10122
35 350 22 551
35 400 25 581
35 450 9 599
35 600 16 1301
35 650 9 1767
35 700 30 2135
35 750 6 3090
35 800 9 4103
35 850 15 6538
35 900 29 9560
35 950 6 10313
36 400 23 522
36 450 18 659
36 650 9 1701
36 700 35 2159
36 750 41 2890
36 800 19 4045
36 850 39 6720
36 950 7 10427
37 700 7 2059
37 750 1 2866
38 750 5 2797
38 800 1 4022
38 850 1 6005
38 900 2 9170
39 800 1 3876
39 850 8 6000
39 900 1 9082
40 450 1 712
40 500 14 836
40 550 11 1018
40 850 1 5669
42 800 1 3571
42 950 1 9322
43 850 11 5630
43 900 4 8563
43 950 6 9024
44 600 11 1164
44 650 1 1619
44 700 1 1566
44 950 32 8542
45 0 20 69
45 600 19 1053
45 650 3 1577
45 700 15 1726
46 600 3 1035
46 650 22 1233
46 850 5 5580
46 900 19 7892
47 0 12 34
47 650 2 1390
48 650 2 1420
48 800 34 3710
