Allele_count Bstat Neanderthal non-Neanderthal
20 900 48 16079
20 950 13 16578
21 50 34 79
21 350 2 602
21 400 4 1080
21 450 8 1233
21 550 13 1705
21 600 20 2175
21 650 17 2748
21 700 39 3543
21 750 41 4654
21 800 3 6439
21 850 58 10031
21 900 59 15288
21 950 53 16550
22 50 17 53
22 150 37 190
22 250 1 570
22 300 1 616
22 350 35 629
22 400 9 781
22 450 16 1232
22 500 56 1324
22 550 2 1572
22 600 9 2192
22 650 57 2850
22 700 9 3815
22 800 17 6425
22 850 46 9918
22 900 71 15172
22 950 8 16672
23 100 2 193
23 250 1 390
23 300 2 411
23 350 11 646
23 400 14 872
23 450 7 1105
23 500 7 1204
23 550 14 1624
23 600 25 2143
23 650 54 2677
23 700 25 3395
23 750 3 4401
23 800 14 6092
23 850 84 10142
23 900 24 14397
23 950 11 15461
24 50 6 235
24 100 7 284
24 250 26 384
24 300 3 376
24 350 11 616
24 400 11 737
24 450 3 1039
24 600 1 1958
24 650 18 2622
24 700 10 3076
24 750 7 4078
24 800 34 6080
24 850 31 9687
24 900 48 13995
24 950 29 14914
25 350 8 709
25 550 7 1749
25 600 12 2081
25 650 27 2515
25 750 50 4150
25 800 52 6028
25 850 23 8971
25 900 56 13913
25 950 52 14403
26 350 1 513
26 650 6 2447
26 700 11 3005
26 750 69 4085
26 900 4 13441
26 950 6 14036
27 400 13 826
27 950 3 13931
28 700 1 2822
28 950 32 13950
29 700 45 2870
29 900 1 12228
30 650 1 2289
31 900 2 11901
31 950 11 12402
33 850 2 7316
34 800 3 4679
34 850 2 7027
