Allele_count Bstat Neanderthal non-Neanderthal
20 900 128 13310
20 950 135 13882
21 50 48 79
21 100 16 129
21 150 10 184
21 350 1 772
21 400 11 853
21 450 15 1020
21 500 29 1188
21 550 11 1603
21 600 53 2023
21 650 26 2319
21 700 15 2851
21 750 43 3772
21 800 29 5689
21 850 116 8794
21 900 227 13460
21 950 232 13822
22 250 26 473
22 300 14 507
22 350 2 639
22 400 8 977
22 450 47 1025
22 500 77 1183
22 550 13 1486
22 600 27 1738
22 650 23 2084
22 700 91 2867
22 750 43 3915
22 800 92 5662
22 850 59 8794
22 900 59 12588
22 950 153 13385
23 350 5 500
23 400 33 666
23 450 30 829
23 500 12 1090
23 650 10 2120
23 700 21 2577
23 750 50 3829
23 800 33 5440
23 850 20 8044
23 900 35 12515
23 950 46 13089
24 350 13 601
24 400 4 788
24 450 75 833
24 500 8 1065
24 550 18 1280
24 600 5 1574
24 650 1 2184
24 750 30 3866
24 800 41 5233
24 850 27 7741
24 900 73 12420
24 950 28 13016
25 400 1 832
25 500 6 1028
25 550 3 1338
25 600 7 1710
25 650 8 2280
25 700 3 2729
25 750 28 3589
25 800 26 4845
25 850 55 7530
25 900 62 11577
25 950 45 11858
26 400 44 699
26 450 15 843
26 500 12 899
26 550 10 1097
26 600 6 1579
26 700 21 2592
26 750 27 3519
26 800 3 5189
26 850 5 7782
26 900 134 11487
26 950 18 12147
27 450 19 730
27 500 16 971
27 550 16 1366
27 600 3 1391
27 650 1 1898
27 700 3 2516
27 750 10 3479
27 800 5 4972
27 850 57 7492
27 900 45 11722
27 950 53 12085
28 350 1 483
28 450 2 687
28 500 2 847
28 650 1 1909
28 700 4 2371
28 750 1 3221
28 800 30 4677
28 850 21 7213
28 900 92 11179
28 950 19 11760
29 250 1 284
29 400 29 649
29 450 18 827
29 500 12 790
29 700 11 2553
29 750 7 3151
29 800 22 4465
29 850 57 6694
29 900 63 10435
29 950 68 11755
30 600 2 1586
30 650 24 1906
30 700 13 2663
30 750 9 3289
30 800 62 4275
30 850 108 6899
30 900 7 10382
30 950 113 11007
31 300 16 537
31 350 13 430
31 500 1 863
31 650 8 1902
31 700 40 2353
31 750 118 3091
31 800 25 4163
31 850 26 6814
31 900 36 10276
31 950 36 10665
32 300 1 493
32 350 12 437
32 650 6 1983
32 700 8 2297
32 750 37 3043
32 800 3 4267
32 850 26 6717
32 900 14 9760
32 950 6 10796
33 250 1 365
33 350 2 446
33 400 1 528
33 450 13 764
33 500 13 855
33 550 13 1060
33 600 17 1431
33 650 5 2172
33 700 4 2492
33 750 38 3002
33 800 3 4476
33 850 40 6498
33 900 41 9820
33 950 73 10827
34 150 10 235
34 200 21 195
34 250 67 273
34 300 46 283
34 350 27 385
34 400 2 542
34 450 4 715
34 500 5 907
34 600 12 1182
34 650 1 1824
34 750 9 2859
34 800 8 4131
34 850 10 6203
34 900 108 10125
34 950 27 10512
35 450 2 681
35 750 40 2783
35 800 54 4093
35 850 21 6308
35 900 15 10091
35 950 27 9731
36 700 1 2020
36 800 1 3871
36 850 35 5753
36 900 174 9805
36 950 117 9390
37 450 1 578
37 500 3 807
37 600 1 1334
37 650 8 1693
37 700 25 2157
37 750 23 2735
37 850 17 5845
37 900 52 9033
37 950 33 9396
38 300 4 334
38 450 1 605
38 800 3 3896
38 900 75 9339
38 950 11 8887
39 300 1 297
39 350 3 566
39 750 15 2591
39 800 30 3730
39 900 99 8990
39 950 12 9631
40 300 25 286
40 350 8 479
40 400 11 573
40 700 9 2017
40 750 10 2531
40 800 50 3861
40 850 39 5726
40 900 34 8671
40 950 1 8697
41 300 4 350
41 350 2 494
41 650 1 1459
41 700 6 1877
41 800 5 3802
41 850 36 5440
41 950 55 8535
42 300 5 277
42 350 44 398
42 400 29 492
42 450 89 553
42 500 4 704
42 550 2 877
42 600 3 1117
42 650 10 1250
42 700 5 1765
42 750 31 2379
42 800 6 3846
42 850 3 5316
42 950 21 8581
43 650 12 1490
43 700 3 1659
43 900 1 7832
43 950 10 8245
44 300 13 304
44 350 11 389
44 400 5 412
44 450 2 605
44 650 5 1456
44 700 8 1667
44 800 1 3273
44 950 3 8186
45 300 21 231
45 650 2 1412
45 800 11 3179
45 900 3 7686
45 950 9 7797
46 600 4 897
46 650 2 1372
46 900 3 7662
46 950 10 8173
47 550 2 800
47 650 2 1299
47 850 1 4917
47 900 25 7524
47 950 41 8190
48 400 1 504
48 850 16 4819
48 900 43 7203
48 950 8 7735
49 550 1 820
49 850 41 4740
49 900 30 7276
49 950 10 7812
50 400 1 586
50 450 6 621
50 500 11 646
50 550 11 679
50 900 12 7262
50 950 4 7715
51 300 5 309
51 350 3 294
51 400 1 501
51 450 8 434
51 900 30 7201
52 300 16 287
52 350 10 342
52 400 13 482
52 450 1 554
52 700 3 1539
52 750 11 2008
52 850 9 4556
52 900 37 6723
53 450 23 529
53 500 10 722
53 550 1 758
53 700 5 1519
53 750 2 1841
53 900 1 6950
54 900 22 6574
55 350 1 278
61 400 1 438
62 400 6 373
62 900 16 5870
63 900 32 5794
67 900 1 5584
68 900 2 5515
78 350 2 214
80 350 14 278
80 400 18 225
80 450 3 258
