Allele_count Bstat Neanderthal non-Neanderthal
22 50 17 54
22 350 1 619
22 400 3 811
22 450 8 1290
22 500 26 1372
22 650 2 2779
22 700 5 3751
22 750 6 4504
22 800 10 6381
22 850 6 9849
22 900 10 14989
22 950 2 16210
23 100 2 195
23 350 1 640
23 400 14 878
23 500 3 1149
23 550 11 1595
23 600 17 2107
23 650 7 2673
23 700 5 3372
23 750 4 4398
23 800 4 5984
23 850 30 9995
23 900 3 14246
23 950 20 15233
24 50 6 246
24 100 7 285
24 150 1 283
24 350 11 620
24 400 11 725
24 450 4 1044
24 500 1 1139
24 550 1 1534
24 600 2 2028
24 650 14 2655
24 700 6 3085
24 750 1 4052
24 800 10 6045
24 850 4 9544
24 950 27 14827
25 600 8 2054
25 650 24 2485
25 700 1 3112
25 750 17 4089
25 800 54 6006
25 950 5 14288
26 650 10 2451
26 700 2 2969
26 750 62 4011
26 800 1 5796
26 850 1 9229
26 900 11 13394
26 950 6 13632
27 800 2 5267
27 850 3 8263
27 950 5 13559
28 700 2 2881
28 800 1 4986
28 900 1 12228
28 950 10 13680
29 700 43 2907
29 800 3 4778
29 850 4 8130
29 900 1 12267
29 950 3 13101
30 750 7 4084
30 800 7 4951
30 850 3 7316
30 950 2 12917
31 900 2 11691
31 950 13 12158
32 950 12 11481
33 800 1 5111
33 900 2 11085
33 950 13 11595
34 800 1 4642
34 850 1 7106
34 900 4 10949
35 800 1 4337
35 850 4 6728
