Allele_count Bstat Neanderthal non-Neanderthal
36 650 2 1872
36 700 3 2373
36 900 4 10842
37 0 22 77
37 250 1 311
37 450 1 919
38 550 1 1008
38 600 3 1270
38 800 1 4490
38 900 2 10511
39 450 7 475
39 750 1 2969
40 700 6 2194
40 950 1 10270
41 950 6 11044
42 700 2 2079
42 950 3 9712
