Pleiotropy_number Dev_stage Tissue Singletons Doubletons Common_vars Singletons_control doubletons_control common_control
8,Adult,Blood & T-cell,10645,3104,20117,9097,2653,18225
8,Fetal,Blood & T-cell,5133,1474,9494,4210,1249,8662
8,Adult,HSC & B-cell,15524,4538,29666,13201,3865,26651
8,Fetal,HSC & B-cell,13615,4046,25791,11556,3262,23359
8,Adult,Mesench,22114,6262,41554,18305,5374,36790
8,Adult,Myosat,11369,3178,21270,9276,2708,18903
8,Adult,Epithelial,28625,8222,54139,23713,6955,47883
8,Adult,Neurosph,10473,3150,19694,8821,2701,17805
8,Adult,Thymus,3483,951,6445,2943,802,5899
8,Fetal,Thymus,7035,2011,13582,5845,1742,12128
8,Adult,Brain,16003,4569,29570,13378,3953,26555
8,Fetal,Brain,7578,2139,13826,6074,1804,12250
8,Adult,Adipose,9163,2607,17174,7705,2212,15540
8,Adult,Muscle,12845,3749,23827,10787,3146,21295
8,Fetal,Muscle,16095,4604,30802,13013,3828,26770
8,Fetal,Heart,10243,2912,19480,8547,2561,17165
8,Adult,Heart,11835,3371,22387,9922,2890,19783
8,Adult,Sm. Muscle,11141,3142,20938,9448,2711,18368
8,Fetal,Digestive,15459,4489,29206,12734,3697,25595
8,Adult,Digestive,16197,4770,30882,13374,3882,26947
8,Adult,Ovary,5709,1624,11090,4777,1359,9484
9,Adult, Unknown)",0,0,0,0,0,0
9,Adult,ESC,16675,4682,31227,13158,3858,26993
9,Adult,iPSC,14769,4208,27550,11650,3400,23775
9,Adult,ES-deriv,25364,7234,47348,19886,5860,40764
9,Adult,Blood & T-cell,10060,2835,18506,8369,2377,16479
9,Fetal,Blood & T-cell,4774,1335,8728,4039,1197,7935
9,Adult,HSC & B-cell,14838,4171,27710,11970,3551,24183
9,Fetal,HSC & B-cell,13401,3806,25057,10936,3214,22185
9,Adult,Mesench,21022,6063,38797,16854,4811,33849
9,Adult,Myosat,10846,3111,20178,8636,2509,17406
9,Adult,Epithelial,27139,7736,49949,21677,6313,43323
9,Adult,Neurosph,10841,3091,19786,8625,2485,17316
9,Adult,Thymus,3253,929,6332,2865,851,5684
9,Fetal,Thymus,7129,2077,13701,5880,1799,12113
9,Adult,Brain,16137,4593,29209,12987,3660,25649
9,Fetal,Brain,7373,2003,13484,5791,1634,11586
9,Adult,Adipose,10454,2894,18838,8287,2418,16736
9,Adult,Muscle,13701,3858,25028,11069,3177,21931
9,Fetal,Muscle,16380,4770,31195,13056,3810,26624
9,Fetal,Heart,10878,3130,19895,8777,2537,17328
9,Adult,Heart,13384,3793,24723,10812,3088,21539
9,Adult,Sm. Muscle,12245,3532,22233,9846,2875,19659
