Allele_count Bstat Neanderthal non-Neanderthal
23 900 29 13120
23 950 42 12737
24 550 5 1472
24 600 2 1682
24 650 4 2058
24 700 2 2452
24 750 16 3809
24 800 11 4948
24 850 8 8128
24 900 101 12785
24 950 29 12484
25 150 3 153
25 200 6 206
25 500 1 1044
25 600 9 1694
25 650 2 2128
25 700 21 2683
25 750 3 4006
25 800 1 5330
25 850 10 7874
25 900 36 12786
25 950 20 12644
26 150 3 337
26 200 1 319
26 550 1 1367
26 600 1 1492
26 650 24 2108
26 700 11 2904
26 750 11 3682
26 800 36 4953
26 850 53 7673
26 900 67 11965
26 950 47 12069
27 400 1 573
27 500 8 896
27 550 11 1392
27 650 5 1997
27 700 2 2544
27 750 7 3678
27 800 1 4792
27 850 31 7379
27 900 27 11528
27 950 33 11769
28 400 2 706
28 450 3 826
28 550 36 1275
28 600 3 1360
28 650 2 1797
28 750 3 3343
28 800 17 4836
28 850 16 7093
28 900 34 11563
28 950 15 11713
29 300 10 296
29 350 7 556
29 400 29 781
29 450 5 769
29 500 2 957
29 550 2 1292
29 600 1 1459
29 650 5 1691
29 750 26 3464
29 800 14 4350
29 850 14 6949
29 900 14 11238
29 950 33 11056
30 500 4 780
30 550 7 1304
30 600 13 1659
30 650 2 1766
30 700 1 2451
30 750 2 3241
30 800 6 4366
30 850 15 6786
30 900 11 10829
30 950 12 11236
31 450 11 603
31 650 7 1731
31 700 12 2336
31 750 9 3009
31 800 6 4351
31 850 29 6524
31 900 27 10429
31 950 9 10497
32 600 1 1307
32 650 4 1673
32 700 17 2275
32 750 7 3072
32 800 33 4209
32 850 51 6850
32 900 5 10291
32 950 4 10242
33 550 1 1035
33 600 2 1331
33 700 2 1989
33 750 3 3157
33 800 5 4318
33 850 9 6159
33 900 10 9611
33 950 5 9821
34 600 1 1191
34 650 1 1620
34 800 1 4267
34 900 14 9793
34 950 6 9669
35 350 11 547
35 550 4 966
35 600 20 1272
35 700 11 2087
35 750 5 3028
35 800 7 3965
35 850 2 6320
35 900 16 9199
35 950 6 9915
36 350 2 362
36 550 9 1046
36 600 3 1417
36 650 2 1652
36 700 1 2112
36 750 9 2798
36 850 2 6468
36 900 28 8990
36 950 15 10053
37 400 2 547
37 650 2 1541
37 700 4 1990
37 750 3 2786
37 800 16 3903
37 850 1 5802
37 900 3 9053
37 950 24 9599
38 700 1 1884
38 750 2 2739
38 850 1 5792
38 900 2 8738
38 950 3 9298
39 650 1 1490
39 700 6 2180
39 850 1 5735
39 900 1 8662
39 950 23 9034
40 650 1 1412
40 800 2 3363
40 850 4 5434
40 950 31 8917
41 800 3 3501
41 850 21 5525
41 950 6 8931
42 550 3 935
42 600 4 1393
42 650 9 1470
42 700 4 2330
43 850 1 5409
43 900 2 8201
44 850 4 5405
44 900 4 8168
45 300 4 247
45 350 2 387
45 450 11 581
45 500 2 791
46 0 2 35
46 850 1 5379
46 900 7 7584
47 0 1 34
47 850 1 5113
47 900 3 7358
48 650 3 1381
48 900 2 7494
49 650 8 1129
49 700 9 1621
51 700 2 1634
51 750 3 2132
51 800 2 3120
52 550 1 816
52 700 11 1410
52 800 2 3068
52 950 6 7210
53 700 2 1603
53 800 2 3237
53 950 13 6875
55 800 1 2816
56 750 1 2096
56 800 7 2848
56 850 1 3996
