Allele_count Bstat Neanderthal non-Neanderthal
23 550 3 1459
23 650 1 2370
23 700 1 2760
23 750 21 4074
23 800 7 5683
23 850 20 8335
23 900 25 13487
23 950 44 13220
24 150 2 192
24 450 3 773
24 500 3 1040
24 650 2 2099
24 700 5 2505
24 750 5 3899
24 850 29 8386
24 900 28 13194
24 950 11 12897
25 100 1 189
25 150 3 153
25 400 1 716
25 500 1 1061
25 600 10 1709
25 700 1 2741
25 750 4 4087
25 800 15 5499
25 850 14 8101
25 900 11 13160
25 950 12 13031
26 300 3 426
26 350 3 517
26 600 2 1519
26 650 1 2139
26 700 7 2948
26 750 3 3809
26 800 40 5116
26 850 39 7908
26 900 8 12346
26 950 2 12486
27 500 2 914
27 550 1 1422
27 600 3 1673
27 750 2 3766
27 800 19 4932
27 850 10 7568
27 900 11 11928
27 950 27 12181
28 450 2 842
28 550 4 1320
28 600 7 1389
28 650 8 1824
28 750 1 3458
28 850 31 7348
28 950 25 12195
29 450 1 777
29 500 1 977
29 550 4 1319
29 600 5 1475
29 650 9 1746
29 700 3 2428
29 750 1 3607
29 800 1 4462
29 850 13 7162
29 900 86 11653
29 950 11 11563
30 500 1 822
30 550 3 1345
30 600 1 1705
30 650 5 1797
30 700 3 2536
30 800 1 4471
30 850 1 6981
30 900 22 11156
30 950 26 11672
31 650 1 1776
31 700 2 2416
31 800 2 4467
31 900 8 10773
31 950 3 10975
32 550 7 1128
32 650 5 1699
32 700 5 2315
32 750 1 3137
32 800 11 4349
32 850 19 7013
32 900 28 10616
32 950 15 10690
33 550 8 1050
33 600 1 1345
33 650 17 1701
33 800 5 4432
33 850 25 6352
33 900 4 10034
33 950 3 10286
34 750 1 2939
34 800 2 4385
34 850 11 6522
34 950 2 10122
35 700 4 2135
35 750 1 3090
35 800 5 4103
35 850 12 6538
35 900 23 9560
36 450 1 659
36 700 3 2159
36 750 10 2890
36 800 9 4045
36 850 39 6720
37 700 7 2059
37 750 1 2866
38 850 1 6005
39 800 1 3876
39 850 5 6000
42 800 1 3571
42 950 1 9322
43 950 2 9024
44 600 1 1164
44 950 1 8542
45 600 5 1053
46 600 2 1035
46 650 4 1233
48 800 9 3710
